seq,kind,hw_valid,hw_timestamp,handler_receipt_qpc,encode_start_qpc,present_submitted_qpc,hw_to_receipt_us,receipt_to_encode_us,encode_to_present_us,receipt_to_present_us,hw_to_present_us
301,update,true,264458392438,264458393061,264458393143,264458401253,25.958,3.417,337.917,341.333,367.292
302,update,true,264458597331,264458598344,264458598447,264458606857,42.208,4.292,350.417,354.708,396.917
303,update,true,264458801360,264458802246,264458802355,264458811415,36.917,4.542,377.500,382.042,418.958
304,update,true,264459003936,264459005041,264459005167,264459015117,46.042,5.250,414.583,419.833,465.875
305,update,true,264459209577,264459210904,264459211061,264459223661,55.292,6.542,525.000,531.542,586.833
306,update,true,264459403110,264459403698,264459403772,264459410580,24.500,3.083,283.667,286.750,311.250
307,update,true,264459598301,264459598933,264459599015,264459605860,26.333,3.417,285.208,288.625,314.958
308,update,true,264459798117,264459798659,264459798745,264459805961,22.583,3.583,300.667,304.250,326.833
309,update,true,264459997552,264459998249,264459998338,264460006750,29.042,3.708,350.500,354.208,383.250
310,update,true,264460210657,264460211608,264460211740,264460221314,39.625,5.500,398.917,404.417,444.042
311,update,true,264460337013,264460337874,264460337962,264460345980,35.875,3.667,334.083,337.750,373.625
312,update,true,264460539616,264460540246,264460540337,264460547410,26.250,3.792,294.708,298.500,324.750
313,update,true,264460755794,264460757030,264460757135,264460767757,51.500,4.375,442.583,446.958,498.458
314,update,true,264460943180,264460944159,264460944256,264460956627,40.792,4.042,515.458,519.500,560.292
315,update,true,264461141844,264461143197,264461143308,264461154517,56.375,4.625,467.042,471.667,528.042
316,update,true,264461354064,264461355119,264461355228,264461367647,43.958,4.542,517.458,522.000,565.958
317,update,true,264461542216,264461543991,264461544199,264461559706,73.958,8.667,646.125,654.792,728.750
318,update,true,264461762435,264461763847,264461764006,264461775577,58.833,6.625,482.125,488.750,547.583
319,update,true,264461935677,264461936795,264461936905,264461947625,46.583,4.583,446.667,451.250,497.833
320,update,true,264462149407,264462150495,264462150582,264462161056,45.333,3.625,436.417,440.042,485.375
321,update,true,264462192929,264462193658,264462193738,264462203619,30.375,3.333,411.708,415.042,445.417
322,update,true,264462396117,264462396850,264462396954,264462405364,30.542,4.333,350.417,354.750,385.292
323,update,true,264462604337,264462605104,264462605234,264462613905,31.958,5.417,361.292,366.708,398.667
324,update,true,264462803857,264462804622,264462804711,264462814084,31.875,3.708,390.542,394.250,426.125
325,update,true,264463003223,264463004444,264463004569,264463015845,50.875,5.208,469.833,475.042,525.917
326,update,true,264463207927,264463208966,264463209088,264463220907,43.292,5.083,492.458,497.542,540.833
327,update,true,264463396380,264463397268,264463397370,264463406738,37.000,4.250,390.333,394.583,431.583
328,update,true,264463601465,264463602333,264463602441,264463611397,36.167,4.500,373.167,377.667,413.833
329,update,true,264463797820,264463798885,264463799019,264463811363,44.375,5.583,514.333,519.917,564.292
330,update,true,264464009037,264464010560,264464010709,264464023769,63.458,6.208,544.167,550.375,613.833
331,update,true,264464139265,264464139831,264464139896,264464146488,23.583,2.708,274.667,277.375,300.958
332,update,true,264464353359,264464354096,264464354175,264464362346,30.708,3.292,340.458,343.750,374.458
333,update,true,264464536730,264464537608,264464537728,264464546087,36.583,5.000,348.292,353.292,389.875
334,update,true,264464754717,264464755630,264464755712,264464764584,38.042,3.417,369.667,373.083,411.125
335,update,true,264464962643,264464963968,264464964095,264464973862,55.208,5.292,406.958,412.250,467.458
336,update,true,264465153406,264465155206,264465155387,264465167864,75.000,7.542,519.875,527.417,602.417
337,update,true,264465347800,264465348868,264465348971,264465360055,44.500,4.292,461.833,466.125,510.625
338,update,true,264465566311,264465567574,264465567682,264465578688,52.625,4.500,458.583,463.083,515.708
339,update,true,264465748208,264465749732,264465749868,264465761176,63.500,5.667,471.167,476.833,540.333
340,update,true,264465959291,264465960529,264465960629,264465970703,51.583,4.167,419.750,423.917,475.500
341,update,true,264465998371,264465999224,264465999316,264466010155,35.542,3.833,451.625,455.458,491.000
342,update,true,264466192741,264466193420,264466193509,264466201005,28.292,3.708,312.333,316.042,344.333
343,update,true,264466393350,264466394001,264466394076,264466401246,27.125,3.125,298.750,301.875,329.000
344,update,true,264466591789,264466592210,264466592267,264466598500,17.542,2.375,259.708,262.083,279.625
345,update,true,264466794548,264466795090,264466795162,264466800827,22.583,3.000,236.042,239.042,261.625
346,update,true,264466989757,264466990674,264466990753,264466996667,38.208,3.292,246.417,249.708,287.917
347,update,true,264467191340,264467192005,264467192090,264467199136,27.708,3.542,293.583,297.125,324.833
348,update,true,264467392657,264467393329,264467393414,264467400585,28.000,3.542,298.792,302.333,330.333
349,update,true,264467598840,264467599572,264467599656,264467607115,30.500,3.500,310.792,314.292,344.792
350,update,true,264467796611,264467797279,264467797367,264467805947,27.833,3.667,357.500,361.167,389.000
351,update,true,264467932402,264467932918,264467933008,264467939699,21.500,3.750,278.792,282.542,304.042
352,update,true,264468154014,264468155021,264468155126,264468164716,41.958,4.375,399.583,403.958,445.917
353,update,true,264468346201,264468346961,264468347042,264468355422,31.667,3.375,349.167,352.542,384.208
354,update,true,264468564827,264468566269,264468566412,264468577709,60.083,5.958,470.708,476.667,536.750
355,update,true,264468748956,264468749910,264468750019,264468759363,39.750,4.542,389.333,393.875,433.625
356,update,true,264468951487,264468952664,264468952773,264468962878,49.042,4.542,421.042,425.583,474.625
357,update,true,264469156257,264469157648,264469157965,264469169789,57.958,13.208,492.667,505.875,563.833
358,update,true,264469350071,264469351331,264469351458,264469362649,52.500,5.292,466.292,471.583,524.083
359,update,true,264469549435,264469551303,264469551489,264469568775,77.833,7.750,720.250,728.000,805.833
360,update,true,264469758446,264469760333,264469760540,264469774361,78.625,8.625,575.875,584.500,663.125
361,update,true,264470209385,264470211534,264470211745,264470227514,89.542,8.792,657.042,665.833,755.375
362,update,true,264470400058,264470401047,264470401153,264470410398,41.208,4.417,385.208,389.625,430.833
363,update,true,264470597189,264470598100,264470598222,264470608257,37.958,5.083,418.125,423.208,461.167
364,update,true,264470804577,264470805373,264470805477,264470812836,33.167,4.333,306.625,310.958,344.125
365,update,true,264471001885,264471002669,264471002744,264471010986,32.667,3.125,343.417,346.542,379.208
366,update,true,264471208732,264471209619,264471209699,264471218600,36.958,3.333,370.875,374.208,411.167
367,update,true,264471398650,264471399389,264471399454,264471406661,30.792,2.708,300.292,303.000,333.792
368,update,true,264471597144,264471597943,264471598015,264471607790,33.292,3.000,407.292,410.292,443.583
369,update,true,264471802270,264471803745,264471803885,264471817080,61.458,5.833,549.792,555.625,617.083
370,update,true,264471926321,264471927706,264471927833,264471942097,57.708,5.292,594.333,599.625,657.333
371,update,true,264472119780,264472121501,264472121643,264472137292,71.708,5.917,652.042,657.958,729.667
372,update,true,264472319565,264472320861,264472320980,264472334111,54.000,4.958,547.125,552.083,606.083
373,update,true,264472562349,264472563173,264472563247,264472574367,34.333,3.083,463.333,466.417,500.750
374,update,true,264472761423,264472762395,264472762485,264472773988,40.500,3.750,479.292,483.042,523.542
375,update,true,264472944974,264472946024,264472946129,264472958181,43.750,4.375,502.167,506.542,550.292
376,update,true,264473154200,264473154996,264473155077,264473165484,33.167,3.375,433.625,437.000,470.167
377,update,true,264473352210,264473352782,264473352849,264473361247,23.833,2.792,349.917,352.708,376.542
378,update,true,264473544832,264473545385,264473545466,264473553444,23.042,3.375,332.417,335.792,358.833
379,update,true,264473743293,264473743781,264473743847,264473751284,20.333,2.750,309.875,312.625,332.958
380,update,true,264473797454,264473797949,264473798021,264473805249,20.625,3.000,301.167,304.167,324.792
381,update,true,264473997055,264473997569,264473997630,264474006909,21.417,2.542,386.625,389.167,410.583
382,update,true,264474197746,264474198389,264474198453,264474208945,26.792,2.667,437.167,439.833,466.625
383,update,true,264474399783,264474400386,264474400458,264474410875,25.125,3.000,434.042,437.042,462.167
384,update,true,264474597817,264474598387,264474598468,264474605022,23.750,3.375,273.083,276.458,300.208
385,update,true,264474796698,264474797393,264474797472,264474809072,28.958,3.292,483.333,486.625,515.583
386,update,true,264474995573,264474996737,264474996823,264475006163,48.500,3.583,389.167,392.750,441.250
387,update,true,264475203159,264475203889,264475203969,264475217087,30.417,3.333,546.583,549.917,580.333
388,update,true,264475399863,264475400680,264475400763,264475414487,34.042,3.458,571.833,575.292,609.333
389,update,true,264475600393,264475601053,264475601135,264475608288,27.500,3.417,298.042,301.458,328.958
390,update,true,264475752070,264475752535,264475752600,264475758092,19.375,2.708,228.833,231.542,250.917
391,update,true,264475944827,264475945403,264475945477,264475953862,24.000,3.083,349.375,352.458,376.458
392,update,true,264476154510,264476155036,264476155110,264476161682,21.917,3.083,273.833,276.917,298.833
393,update,true,264476465690,264476467149,264476467291,264476482661,60.792,5.917,640.417,646.333,707.125
394,update,true,264482612690,264482614816,264482615060,264482642407,88.583,10.167,1139.458,1149.625,1238.208
395,update,true,264482812976,264482815738,264482815901,264482832085,115.083,6.792,674.333,681.125,796.208
396,update,true,264483015493,264483016594,264483016718,264483031591,45.875,5.167,619.708,624.875,670.750
397,update,true,264483214144,264483215062,264483215220,264483232912,38.250,6.583,737.167,743.750,782.000
398,update,true,264483410196,264483411150,264483411278,264483423372,39.750,5.333,503.917,509.250,549.000
399,update,true,264489421327,264489423970,264489424267,264489454853,110.125,12.375,1274.417,1286.792,1396.917
400,update,true,264489610604,264489611458,264489611619,264489629442,35.583,6.708,742.625,749.333,784.917
401,update,true,264489973503,264489974222,264489974371,264489990614,29.958,6.208,676.792,683.000,712.958
402,update,true,264490006019,264490006521,264490006613,264490032523,20.917,3.833,1079.583,1083.417,1104.333
403,update,true,264490205045,264490205810,264490205924,264490219318,31.875,4.750,558.083,562.833,594.708
404,update,true,264490406529,264490408173,264490408286,264490425322,68.500,4.708,709.833,714.542,783.042
405,update,true,264490607335,264490608280,264490608393,264490623952,39.375,4.708,648.292,653.000,692.375
406,update,true,264490805703,264490806496,264490806618,264490822737,33.042,5.083,671.625,676.708,709.750
407,update,true,264491005042,264491005900,264491005994,264491019212,35.750,3.917,550.750,554.667,590.417
408,update,true,264491147450,264491148128,264491148219,264491158904,28.250,3.792,445.208,449.000,477.250
409,update,true,264491342069,264491342747,264491342840,264491354739,28.250,3.875,495.792,499.667,527.917
410,update,true,264491546080,264491546676,264491546760,264491557356,24.833,3.500,441.500,445.000,469.833
411,update,true,264491735398,264491736166,264491736268,264491748536,32.000,4.250,511.167,515.417,547.417
412,update,true,264491936052,264491936697,264491936788,264491948267,26.875,3.792,478.292,482.083,508.958
413,update,true,264492148250,264492148856,264492148945,264492159424,25.250,3.708,436.625,440.333,465.583
414,update,true,264492341867,264492342579,264492342677,264492354245,29.667,4.083,482.000,486.083,515.750
415,update,true,264492542490,264492543048,264492543124,264492552184,23.250,3.167,377.500,380.667,403.917
416,update,true,264492749049,264492749941,264492750028,264492762263,37.167,3.625,509.792,513.417,550.583
417,update,true,264492934423,264492935104,264492935225,264492948541,28.375,5.042,554.833,559.875,588.250
418,update,true,264492993888,264492994735,264492994827,264493007826,35.292,3.833,541.625,545.458,580.750
419,update,true,264493200530,264493201254,264493201356,264493216012,30.167,4.250,610.667,614.917,645.083
420,update,true,264493399229,264493400128,264493400242,264493409256,37.458,4.750,375.583,380.333,417.792
421,update,true,264493603572,264493604106,264493604229,264493616462,22.250,5.125,509.708,514.833,537.083
422,update,true,264493799775,264493800631,264493800741,264493812568,35.667,4.583,492.792,497.375,533.042
423,update,true,264494000153,264494000719,264494000821,264494012337,23.583,4.250,479.833,484.083,507.667
424,update,true,264494200359,264494201189,264494201284,264494213400,34.583,3.958,504.833,508.792,543.375
425,update,true,264494400747,264494401325,264494401417,264494413031,24.083,3.833,483.917,487.750,511.833
426,update,true,264494600248,264494602126,264494602226,264494619929,78.250,4.167,737.625,741.792,820.042
427,update,true,264494799415,264494800559,264494800651,264494812223,47.667,3.833,482.167,486.000,533.667
